label,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62
yes,0.0,0.0,0.0,-0.2159295848898256,-0.16982048687566023,-0.03159821356343038,-0.350036545982098,-0.4527800786657236,-0.03881934058846642,-0.36842863108306434,-0.7228073619749937,-0.06427908935859374,-0.3286369329689952,-0.9408889614876752,-0.08201053858728197,-0.1675269270471994,-0.6631291778873665,0.10288797438870351,-0.21301858904958615,-0.8234057375053517,-0.00167295017488364,-0.21796933042724204,-0.6254095785005663,-0.08475707054751515,-0.20458820935352132,-0.42935250089629196,-0.12045782099693436,-0.057356578966875786,-0.6671619854192327,0.08173449947672934,-0.11874130590294887,-0.848427061540129,-0.026095426652229626,-0.11998057374034476,-0.59144303705294,-0.08099715513875307,-0.0987472104066202,-0.38782964337628056,-0.08511401063121458,0.06687632924843809,-0.6567657977745177,0.03873452487466294,-0.0018265485662412805,-0.8713263504024301,-0.0666469494304626,-0.017578683708260087,-0.605449858268456,-0.055066375684127464,-0.0024154117880685858,-0.39959213787832876,-0.009467666685772416,0.20584822543223572,-0.6174653758150577,-0.009270133235627056,0.11482023995886141,-0.8021811657993044,-0.07687509060689274,0.08211222001324431,-0.6286324133745206,-0.05109925260054541,0.09187514671636145,-0.4735589148485304,-0.006074144421000647
yes,0.0,0.0,0.0,-0.20331824518069364,-0.14955566537483644,-0.052641617575553794,-0.35083893315015124,-0.43657501173584934,-0.07171064272109622,-0.3859784725339811,-0.7024685822240555,-0.10202058028616552,-0.35340612641201263,-0.9276012400997121,-0.12107869003227942,-0.19558347505658868,-0.6875575927356885,0.06626077938201122,-0.24828003469499238,-0.8305166574287941,-0.047488833195733465,-0.23388554372395953,-0.612095972192447,-0.12881794336017072,-0.21324859381924166,-0.4083085477176001,-0.16143498566534248,-0.0744155814611947,-0.6893522118961117,0.05225521940239194,-0.1437748614772018,-0.8453607646229125,-0.06176842247531908,-0.13494807069375425,-0.5766858939283819,-0.11025787679832176,-0.11804089553067254,-0.3715231186751821,-0.10903004328022077,0.057093067250829736,-0.6676250805951431,0.015414292424990582,-0.021855294497322344,-0.858248564710262,-0.10185738748819914,-0.027799458398658973,-0.5797747690853817,-0.08397506324979488,-0.01582702611096821,-0.37182492502797854,-0.03163738459700607,0.20036781637278828,-0.6155641535607037,-0.026856123523967372,0.09864252211256934,-0.7707477131879491,-0.10602988121632656,0.07306355588296101,-0.5790609678000145,-0.07899649679613345,0.08205889004791482,-0.42487194788824445,-0.030591131282610554
yes,0.0,0.0,0.0,-0.22165197513590632,-0.027460221941072914,-0.1712662568703405,-0.422517980665047,-0.11848048971248329,-0.2976629141404027,-0.521500725164341,-0.16308676118462417,-0.39414857338153986,-0.508012121821624,-0.19804110480538134,-0.4595521127406159,-0.3490427846121561,-0.907152472749695,-0.23503941306577855,-0.3588785713057136,-0.40895982400733494,-0.36517330718329155,-0.31499847612388515,-0.18479114318527004,-0.4196521536514932,-0.2956335545946404,-0.26812350999369783,-0.4579526069499779,-0.12648959251365202,-0.9316513327879852,-0.22107855539036464,-0.13218679162432098,-0.3663852588774889,-0.35349540480004055,-0.12902768226179007,-0.14228910750275636,-0.36671243606697473,-0.1197123880458973,-0.2409421626753466,-0.3675631414501804,0.08645179440646077,-0.8597158994247383,-0.2211390976380049,0.0800835325672821,-0.3420473304396627,-0.34235210396627574,0.04800347142165945,-0.16068865988346498,-0.2988169370109895,0.03457450095281296,-0.26851680037072195,-0.2607114754941628,0.2723324224814466,-0.7360994871149846,-0.23977708506546247,0.26418024487383807,-0.3723073213203129,-0.3219272108596605,0.23009427053284429,-0.21265479639873874,-0.3031820413328871,0.22328774565021053,-0.29293232870356634,-0.27460130556680346
yes,0.0,0.0,0.0,-0.20228071603651868,-0.050748294931300855,-0.18551009983977154,-0.4046094829655912,-0.16847997090895941,-0.31353525986162983,-0.5181432582392274,-0.2301576597647806,-0.4154369242087892,-0.4548553184499824,-0.27158320788804335,-0.48823459976237976,-0.27369089476597347,-0.9348611293020919,-0.22611493325788593,-0.32018144379070757,-0.49149052020534867,-0.3783199030489966,-0.2981402809631103,-0.21369192936546527,-0.45166795243383323,-0.27156376911787383,-0.18030857176368056,-0.495190184872697,-0.03908940109255397,-0.9483860358705378,-0.2090272441180768,-0.10371894364321711,-0.42701211955308216,-0.3566158609152942,-0.12958539434439648,-0.15859393659230148,-0.38007496189952583,-0.11396579648032483,-0.17742114994749034,-0.38354745793584616,0.16660270990213982,-0.8517800440107518,-0.21188969858128945,0.10011010319927528,-0.35753577083577176,-0.34805078931757105,0.030393063192899677,-0.1394380114494147,-0.31161442543178985,0.016691788007466346,-0.1942712874872364,-0.2717094696447083,0.3347993989581795,-0.7008651860814249,-0.2354705512446938,0.2853493517784244,-0.3395131915177118,-0.31927231801941114,0.21758317800973495,-0.17764677072934545,-0.29909820538396575,0.19451307084204145,-0.2240224344382463,-0.26794610189857626
yes,0.0,0.0,0.0,-0.1971556873529214,-0.16301293442801187,-0.10256996477081409,-0.3477490244455088,-0.45016183211631183,-0.1597657398316339,-0.38859008013353424,-0.6870376224885894,-0.20528408142873464,-0.33936047059747004,-0.8515435322939833,-0.22988612657546043,-0.10818424356746378,-0.9915984190329568,-0.07091364336343411,-0.1930243612168313,-0.8581809278022697,-0.19010089216883072,-0.2134652745495717,-0.5861267618038993,-0.27388010462518825,-0.205883268326451,-0.3854890934179303,-0.3146937969065841,0.07053219604514771,-0.9655516458269136,-0.06763393472556774,-0.019118498205789067,-0.7515900419454339,-0.16402502353725007,-0.058270598707930554,-0.4965318908961778,-0.19950473307159583,-0.060889112242888926,-0.36971241977990216,-0.20693184197786202,0.22930574629413147,-0.8451823626500705,-0.08267983968103564,0.15213794906244352,-0.6354179763865833,-0.1668775589938434,0.09404020334939715,-0.44516644037488373,-0.14739098807929685,0.08041631706864638,-0.3729940348846239,-0.1185212109620665,0.37104599957549655,-0.6790914686355309,-0.11120351830061562,0.3174641629594764,-0.5623272769004335,-0.1583784923710333,0.23924170327918712,-0.41679940978191754,-0.1323208909316744,0.20681531878906184,-0.3632568488752309,-0.09634759962059461
yes,0.0,0.0,0.0,-0.19689383742969702,-0.170761243072839,-0.03406045209495742,-0.3218415029802651,-0.47012416014218983,-0.04356016338416395,-0.3365870254354358,-0.7516185307935677,-0.06958937924625702,-0.2746891744566032,-0.9576286134807718,-0.08656382662084854,-0.15389987572706465,-0.6531490324916446,0.08686379052207434,-0.1808883902018474,-0.8471555153404792,-0.008277295057423294,-0.1873053631736942,-0.6596276744432434,-0.0760769033114095,-0.1757421866789089,-0.4759016209381818,-0.10237385723421781,-0.041597264520791884,-0.6460233518351659,0.06852838686220802,-0.07680280636065911,-0.8520028428237528,-0.03288099997921475,-0.08845435887367188,-0.6043220107947398,-0.07775880940830118,-0.0752068584857087,-0.41121069931734666,-0.075783778389689,0.08279683695956011,-0.6214889714050077,0.030280465693616414,0.03852158485346857,-0.8578456144683798,-0.07444604407669453,0.00919919893761989,-0.5959313067491461,-0.061257941558582836,0.014480879983006007,-0.3905407464241501,-0.014739021286783373,0.21822531557288574,-0.5712711604468949,-0.012278252212287587,0.14619060581469007,-0.76722491012226,-0.08385369448450516,0.10221172090525513,-0.5983120369031732,-0.061752264561635434,0.10143268468597152,-0.43912165871498365,-0.01932110437789633
yes,0.0,0.0,0.0,-0.19124593342830476,-0.16878201493568526,-0.035204248975687566,-0.3159016119048449,-0.46948620085992515,-0.04341498387818701,-0.3324308993544609,-0.7521578731393723,-0.06873017123784388,-0.26667073255933,-0.9599114318409121,-0.08635255304506043,-0.13735639770430533,-0.6546270243329647,0.09532260405691123,-0.16427483273479368,-0.8293770091258605,0.0004367566013144189,-0.17854159041638662,-0.6443102719066145,-0.06979309255933765,-0.1771221944279479,-0.4549433913544148,-0.09783594251518175,-0.02750033423691398,-0.648014181953604,0.07709234252410588,-0.07164672230170539,-0.8481293673605009,-0.023957432214350753,-0.08809242113019355,-0.6064881924740728,-0.07126606015683734,-0.08070247837136883,-0.4049954053893012,-0.07015689532312522,0.09235318600868514,-0.6237339423149937,0.037819599382222555,0.045004016980987514,-0.8457445147451819,-0.06738784105905771,0.013982653004002353,-0.5932290883726078,-0.056173985634412026,0.014257416371332033,-0.387642794180137,-0.009611910703412756,0.22521335339309442,-0.5726289223341143,-0.005592380381027439,0.15167211673623135,-0.7669887332207731,-0.07394870730099139,0.10918477758519317,-0.6002966753988942,-0.05079647617368841,0.10691355073520305,-0.441617206981852,-0.00796403323674351
yes,0.0,0.0,0.0,-0.200988529630474,-0.17192571589806008,-0.02933839796453214,-0.3259998431303716,-0.4674959429197259,-0.039140757750755574,-0.3554248570077088,-0.7377615243717378,-0.06716244795603098,-0.30176216812255213,-0.9493808311805575,-0.08726758434201326,-0.16073453483667058,-0.6550427306980818,0.08543538030918409,-0.19325684448794028,-0.8590583192575547,-0.01280108157602146,-0.19960731544873586,-0.6726372260069033,-0.08371985752803296,-0.19029762043630077,-0.48777484405909033,-0.11162039849377543,-0.0490804801914472,-0.650298844738676,0.06349991357159664,-0.08595498943456223,-0.8743779027940315,-0.03337506494956421,-0.0968213250881335,-0.6322705043900402,-0.0768300827269374,-0.0846016049460997,-0.4450749836628206,-0.07490333718983035,0.07699316558807222,-0.6281252881419321,0.02211996024072151,0.037815749226400734,-0.8765157367617002,-0.0737272738162232,0.010789803997063346,-0.6185136078268695,-0.05355050806531261,0.017318517517171745,-0.42433291691394076,-0.005056602332496163,0.21644693032745654,-0.5752197160015144,-0.023707018634644507,0.1532890979678288,-0.7839011679874598,-0.0840281687021603,0.10782614659633814,-0.611378935866272,-0.053829949038659064,0.1071140046237677,-0.4563145353815701,-0.008105841930814657
yes,0.0,0.0,0.0,-0.2073103989443708,-0.1792795652794082,-0.034655203779795155,-0.3395307376720665,-0.44825048019770375,-0.05920136662835095,-0.3745362207117141,-0.7244780461990893,-0.10432773483505699,-0.2846566430164019,-0.9481157824393256,-0.14158763602835592,-0.19043437516214587,-0.6785431674365002,0.09829431124978014,-0.20902589515482478,-0.8964847925243764,-0.010801821573771223,-0.21173222657730884,-0.7239112346783634,-0.0883821348020194,-0.18766030886944746,-0.5493611120517738,-0.11830920977513032,-0.07412271096466913,-0.684441972635155,0.07353724277832702,-0.09946933766224285,-0.938144715998236,-0.038911773433605475,-0.11436079782243368,-0.6888320601844373,-0.08710159686933007,-0.09225829699427204,-0.49340989680920816,-0.07916302859685452,0.05449117139440249,-0.6660087275904645,0.026910517413452732,0.01738505643752929,-0.9059002798604038,-0.0863358088489709,-0.01106631206235712,-0.6331899916547973,-0.07021816990405406,0.0043969801679850295,-0.4317424031225226,-0.013868449880439105,0.19700789114714437,-0.6127719277058984,-0.02389025232405127,0.12736742459663464,-0.823333345138384,-0.08732475603658779,0.08560223977295704,-0.640574794389323,-0.05355414201234533,0.09137008521626021,-0.4776004419506851,-0.0005572912086184249
yes,0.0,0.0,0.0,-0.20789371865144796,-0.18488428253452174,-0.03186687066970234,-0.3384199263853505,-0.45208185822395874,-0.05384033840412691,-0.3729819977020746,-0.7259766644021844,-0.09728925426913741,-0.2867793162264031,-0.9487339904054771,-0.1328963477075899,-0.19123492373589845,-0.6835624060192343,0.10519447418053358,-0.2147997553308571,-0.897281723600993,-0.003933257526693913,-0.21500114374337057,-0.7240242540473388,-0.08248049691014835,-0.18881161236398597,-0.5522748955184678,-0.11282454356011397,-0.07496287188362631,-0.6894166529201651,0.07880125231956787,-0.1042895265695392,-0.9410409018903729,-0.03348516127791928,-0.1161380202754427,-0.6923928871774077,-0.0821535178407203,-0.0922002534915197,-0.5003154914245552,-0.07460263537918126,0.05422464005651096,-0.6706817327528364,0.030222988188926016,0.013457554722395394,-0.9073085133180048,-0.08364358533341282,-0.013784619053640776,-0.6352832430081882,-0.0679609529643775,0.0023288412783202257,-0.4357927585483154,-0.011583936947083956,0.19657350716566863,-0.6163534995882798,-0.022424206998728602,0.12607716084424792,-0.8248176197976087,-0.08475754696330932,0.08381662951792845,-0.6433831156537333,-0.05020310657923558,0.08964751468091313,-0.48302064335178707,0.003187553670548171
yes,0.0,0.0,0.0,-0.22727603251308862,-0.16021278805611658,-0.03991480212747527,-0.38482624407501526,-0.430147787099009,-0.06724901970660681,-0.4275050819086412,-0.7235664791372933,-0.11404115616897972,-0.3185991983403149,-0.935981360552038,-0.14977798074505078,-0.2414065790372739,-0.7108918843312664,0.09017137120170632,-0.2666932141413319,-0.9356283998594849,-0.03155771032966303,-0.2695454145571964,-0.7320030505810824,-0.10963830346035192,-0.2417516090300953,-0.5500473135661871,-0.13664415164234137,-0.11675380105225527,-0.7206625955096942,0.06672093256593374,-0.1493628779512785,-0.9653700387060805,-0.06114771631372717,-0.15890609388908844,-0.6804629478775861,-0.10528129732489214,-0.13248920040978593,-0.48260553413775187,-0.08949743381773705,0.019333441984116993,-0.7052912063589496,0.019767689841981843,-0.029524836684267527,-0.9241519644758432,-0.10807313754153464,-0.04616790017064084,-0.627822972962986,-0.08499068003172552,-0.023040375791288998,-0.4306797677439325,-0.01875223948547248,0.16720374442409427,-0.6525915284238973,-0.031254051968131566,0.08410498154558783,-0.8593200090220344,-0.10178184265241422,0.055541809035527044,-0.6552807485048263,-0.06326552502353855,0.07266623926291822,-0.49417419732164397,-0.003431143307051943
yes,0.0,0.0,0.0,-0.21742145995288042,-0.10458860586678712,-0.06658213783001646,-0.3987085475830972,-0.3593556758002285,-0.11349575787664269,-0.42820554249382675,-0.599588259827015,-0.16595950186893627,-0.3465512157007591,-0.7796525811737948,-0.20238569252557456,-0.25926451485233265,-0.7802210522093376,-0.012527163303590449,-0.3446222753544991,-0.9272898982792176,-0.14618116116246316,-0.35143020322679885,-0.6797541129670631,-0.22556378830490528,-0.32011516236785814,-0.5078028331013039,-0.2586898069666369,-0.10526476890439557,-0.7928398648388059,-0.03542185847553111,-0.18102668708826364,-0.9128046377736768,-0.16508562519074702,-0.19814962391967403,-0.6272341783623918,-0.19088705513679377,-0.17814434770927284,-0.4800675219694801,-0.17446322422278618,0.04199768487692964,-0.7580746540445283,-0.08121435971836759,-0.03996352294836247,-0.8338713410990718,-0.19756988369743317,-0.05841353267523609,-0.559677256172778,-0.1550817061271531,-0.041668295575794254,-0.44046632725236656,-0.09500726793089165,0.19034419544710263,-0.6829275043924182,-0.135615690526076,0.09721174947380407,-0.7528863150665056,-0.19431066805972666,0.0588443006834987,-0.544533766047135,-0.1468670457593065,0.06540189268693558,-0.4470486234533886,-0.09219972165380277
yes,0.0,0.0,0.0,-0.23979561667176705,-0.054164499653673495,-0.1810956854010824,-0.4795133483595635,-0.14942407509295527,-0.32529128316413086,-0.5124875856681412,-0.08463185737433078,-0.4427026364980239,-0.3463928884275064,-0.007470487305240319,-0.5380453836245651,-0.3352937004299143,-0.9076472208023609,-0.2524968455679504,-0.3519536913928383,-0.3826963043535816,-0.4066407622451602,-0.32740582356665937,-0.18220926220305245,-0.5042857097639869,-0.30799397354101127,-0.28776814454342103,-0.5768228033552675,-0.08098351210145231,-0.9057849145684287,-0.24563548470448315,-0.10866018382375614,-0.28162100862754486,-0.37772781084776796,-0.1312560736837161,-0.13060549139921385,-0.4032007073040429,-0.14532922006034024,-0.3020823414787435,-0.4200725708457652,0.1456869825386385,-0.7911219247174897,-0.256772026294165,0.09758942268974978,-0.20487633477833275,-0.36270984681507606,0.04261602854379992,-0.08551655683616904,-0.3163475967648322,0.022112170953578703,-0.22798275261927514,-0.2817233591374557,0.32763046512280014,-0.6274583020952134,-0.29181076457065513,0.2630945514018712,-0.17583240025136979,-0.366587918123761,0.21274318038478848,-0.07505061766967332,-0.3456300684997497,0.20320030539033612,-0.18162708928132557,-0.3197811227718333
yes,0.0,0.0,0.0,-0.22909775602414972,-0.03906333086073124,-0.22328894786640013,-0.46811375784698933,-0.12410270935097757,-0.38193253934617183,-0.4835202990732754,-0.05898671215992347,-0.502918139995517,-0.26760603736893146,-0.002600755965451859,-0.5933135207812967,-0.27376998331936436,-0.9123767673535751,-0.3043330915736165,-0.31491012049554723,-0.42759609279690547,-0.46100104032860545,-0.3094564859872533,-0.20780598062318983,-0.5368267274260469,-0.2932128598194626,-0.30798553354892017,-0.5913695417559108,-0.007804641931924223,-0.9093860760459731,-0.27338658832208645,-0.07500148129889668,-0.28645635459109564,-0.41821658676668905,-0.1235744864369538,-0.11962575307562466,-0.4338486910474411,-0.12872258256756297,-0.3085975599185171,-0.4390512119434615,0.22294473063733264,-0.7900379664301016,-0.26268419857507275,0.14851562931403653,-0.16839081769118525,-0.37605027271595887,0.06334330483194602,-0.057114547710489114,-0.3164309394278804,0.04430852504609804,-0.2242981683150178,-0.26903052980806685,0.404343126612687,-0.6203129407493373,-0.28052258313610146,0.31959504228671354,-0.15346335684265197,-0.363234012023178,0.24865885949556654,-0.06687017207272675,-0.3442424990355686,0.23743394451989383,-0.18960187588281116,-0.316233122914123
yes,0.0,0.0,0.0,-0.21295377662586162,-0.054128575315708194,-0.2132194725503821,-0.43401681626975147,-0.1713475741770779,-0.3626808744867941,-0.432673101397465,-0.12134717852562879,-0.4784062779211296,-0.21108166181364435,-0.04444116957224387,-0.5612027553200704,-0.2601308934663783,-0.924772230096063,-0.2777197160943711,-0.2809195497007595,-0.4718512223192712,-0.4462056936435036,-0.28959007225431527,-0.22177183655830457,-0.5243532550016571,-0.297490268852037,-0.2944572620182021,-0.5745543919074142,-0.009293752198899845,-0.9231107254435428,-0.2502973084647077,-0.050999195037069574,-0.3173908338685128,-0.4072500917281207,-0.11043448477454529,-0.10279363639441898,-0.42032457196132933,-0.12847307955194107,-0.2562814690291945,-0.4156308047778945,0.2082200100521493,-0.8035912240891061,-0.24660043855943012,0.16151968814908274,-0.19311010943263376,-0.3757855679052157,0.058301302888091655,-0.03674805458704093,-0.31986071397484606,0.016742294757815943,-0.17453936563393038,-0.26705247690636896,0.37972658938644344,-0.6284393247184655,-0.2696395911573376,0.316096959725118,-0.18406335553620576,-0.3635160099302521,0.2356811490004481,-0.06376481712508907,-0.3492382399757382,0.20754010311775586,-0.1534340222903085,-0.3185695689421593
yes,0.0,0.0,0.0,-0.21320240662188958,-0.03769513538869675,-0.227364605142673,-0.43780581318921397,-0.14816711721770137,-0.38476202811015137,-0.4333425070926892,-0.09214093504681832,-0.5062460550388914,-0.20929061231134316,-0.013582947414666802,-0.5930574860665012,-0.2450276491321756,-0.9210764737116462,-0.3026211835540905,-0.2708414131752976,-0.44787229364916586,-0.47882392737033697,-0.28667976572144643,-0.18695229943044944,-0.5534062797268003,-0.29407326784053267,-0.25997663099152407,-0.5996673432350698,0.020289608805332947,-0.9061254063035272,-0.27112968677899585,-0.037177919293611174,-0.26609980218173074,-0.4390155517580143,-0.11572941855181,-0.04467847958291674,-0.44545204768503444,-0.13526452215750198,-0.21727501991540618,-0.4341316889587259,0.24643910219452606,-0.7737966416319747,-0.2648894931299996,0.18430226212605935,-0.1413482996487102,-0.4007933518494824,0.060526796417635795,0.0026215348045265036,-0.3358885830391817,0.01359638761785451,-0.1590124342796168,-0.2761165814807383,0.42012174998116697,-0.587006667414163,-0.28727027010113726,0.34641868815911314,-0.1300439301296422,-0.389785477847288,0.2585730566689733,-0.02423940644903084,-0.37627010800597666,0.23108691423954636,-0.1314053300215005,-0.3443670629401687
yes,0.0,0.0,0.0,-0.22426496801733262,-0.05626929170299886,-0.19554486787480682,-0.43557572816210827,-0.1818323221393508,-0.3380690306386838,-0.41519162217775246,-0.14335343845377932,-0.44836645811726406,-0.20489019873052405,-0.11343155723212746,-0.5235293516098442,-0.24872200863182814,-0.928969989717698,-0.2741388710599959,-0.2796817904751982,-0.4868266661710157,-0.4421724179869087,-0.2836709063770331,-0.2555665804286495,-0.515272270349719,-0.2714535072697699,-0.3362205664136127,-0.5638406578570844,0.008394281748355898,-0.9208462457921247,-0.25738422722323706,-0.036130086248829636,-0.3066746988167024,-0.41822300161907744,-0.10460788009910403,-0.10836801634651975,-0.4250923619853381,-0.11430299104986602,-0.28342155736685265,-0.41702917006704926,0.2303298851626039,-0.7975327414494945,-0.26328039479190035,0.18097236071738582,-0.16775264882835508,-0.38418961276312885,0.06906475907893388,-0.034149341998945634,-0.30983166001890583,0.03201219855769964,-0.2109270202126764,-0.25100671655945206,0.40880126360135366,-0.6131026240590103,-0.296895743593692,0.33633131015240647,-0.13783802565300896,-0.390524336073289,0.2536204874966122,-0.022164668634517506,-0.37010115955740847,0.23402774269010598,-0.141485076856371,-0.33676073852576177
yes,0.0,0.0,0.0,-0.21097940558154818,-0.13711094135980967,-0.1181572905303491,-0.3705988672446764,-0.3921313000110451,-0.18968836552411397,-0.34483457031693726,-0.5676269670453249,-0.24802428766079448,-0.2217842448824169,-0.6513085672960696,-0.28075713231959815,-0.20843841319653642,-0.9741424410090527,-0.08717759189742508,-0.239729222814817,-0.8265998764127904,-0.23179524475928806,-0.23130255583626924,-0.5240861339124451,-0.3245200472291629,-0.21918599480272483,-0.3873951517168905,-0.3745125212412685,-0.008352336080362819,-0.9724294989940173,-0.09225642749424125,-0.033725198586287634,-0.7855231021442519,-0.22621071961354552,-0.05999024008023076,-0.49421406586344263,-0.25828145711204625,-0.07274121637083276,-0.40975917441981585,-0.25522173603945586,0.16862432725304746,-0.8762345939380436,-0.12061213611109191,0.14617327285420806,-0.6307441018844959,-0.2302327863763624,0.09601407484568343,-0.3948705081245501,-0.1908228356524169,0.07081964813736229,-0.36652378506183053,-0.14527990914636624,0.3176646490372467,-0.7316053008471143,-0.16629177837630416,0.2960966123952768,-0.5056835108422003,-0.2242765546872454,0.2377112534444848,-0.32138348425428176,-0.19016156133130926,0.21446088162790858,-0.31590340234888103,-0.14888651928182792
yes,0.0,0.0,0.0,-0.2350673190993335,-0.12270642788531036,-0.04730815242741861,-0.4142583438018441,-0.4242346563838542,-0.06312985017761039,-0.44986381525584435,-0.726513564086684,-0.0919114544048892,-0.34354390409464175,-0.9179058013957203,-0.10376230904044174,-0.24737612651034313,-0.7302094360652193,0.0735620628590106,-0.2969301272625153,-0.9540817355342404,-0.039503688990248725,-0.30755067090298976,-0.7134049622586844,-0.10205694094485983,-0.27133154595485454,-0.5502218658119286,-0.12147946342040283,-0.11544253636909217,-0.7350319001795145,0.057208452849640094,-0.17210027864430746,-0.9554670903081377,-0.06391999355085894,-0.1896684271199682,-0.6563220007295139,-0.09057547761963931,-0.14506072961762528,-0.48614103757620536,-0.06452538751931668,0.02836336645236671,-0.7089961552568323,0.016271011150480828,-0.050007695362909145,-0.8995389096068434,-0.10575163043164947,-0.07836628407084939,-0.6008084326895481,-0.07373901681416932,-0.03951194640685392,-0.42987698144173064,-0.005897650202359999,0.18728031934584466,-0.6465232291303912,-0.03011187968919165,0.0817674647731603,-0.8321217824381206,-0.10562500825998711,0.03855257532602003,-0.6228084168951965,-0.07300289778602301,0.06773178941664966,-0.4688845891469271,-0.01768379140943996
yes,0.0,0.0,0.0,-0.27035625746894515,-0.13307053800439717,-0.015682460736701733,-0.45802569051087927,-0.3770798266421008,-0.02357401420004248,-0.5139506434254479,-0.6672267011050519,-0.05767603751977649,-0.4351517480534957,-0.8966081222572797,-0.08207820215052107,-0.32888181075331013,-0.6734495000945154,0.13520918340799226,-0.3783291673641449,-0.8886383402276099,0.027812567129191522,-0.3628449029420142,-0.684821243210754,-0.04940205645110817,-0.3207129162042342,-0.5153150598799734,-0.07833964223010507,-0.209989121850603,-0.7002248990280064,0.10292202055390134,-0.2652180611561539,-0.9226857471639452,-0.012412098119817559,-0.24096413644468218,-0.6380907671985917,-0.059429900087468075,-0.19198857180630727,-0.45398228876733104,-0.04928714286237224,-0.07715262676105927,-0.7130066441546327,0.04733477542058183,-0.15220090566695202,-0.9231907091140447,-0.06525145121543631,-0.13517507116670135,-0.6290834505052131,-0.04185810153748866,-0.08323218333311844,-0.43390092487435045,0.020417551379747115,0.07498360671485248,-0.6950552931553833,-0.012222255300429986,-0.02511041430169535,-0.8921951254276862,-0.06809825528099442,-0.036253673717210035,-0.6941130063604272,-0.026362122229749582,0.004046551964888318,-0.5405266518788262,0.03233060415159295
yes,0.0,0.0,0.0,-0.27615278383369246,-0.12780534963689194,-0.013419438680400079,-0.47082969811472003,-0.36573090218917975,-0.02176153590725237,-0.5306941254126949,-0.6665606908064287,-0.0574695501775294,-0.43398336816994465,-0.8968753340502702,-0.08528230369828485,-0.34299821033144234,-0.6457349304813336,0.13951817564346033,-0.4024031059528854,-0.8552524500457528,0.03595853635974027,-0.3865332150594288,-0.6602320882089066,-0.040124196356044035,-0.34438564620466805,-0.49991972531177853,-0.06968399247010174,-0.2198956129292033,-0.6794523705499331,0.10541379250982225,-0.2872201747132742,-0.9114453326416682,-0.00942878351728851,-0.26117754787718905,-0.6281223363352832,-0.05626724349184835,-0.20878228810119365,-0.4396601507419722,-0.045650065967539726,-0.08123505265986093,-0.6979356916974586,0.04823591560910862,-0.16106441118247672,-0.9271799201891281,-0.06685184743230516,-0.14426411759303923,-0.6284569430474714,-0.04451129984244875,-0.09033266514012282,-0.4273754141329249,0.018670862736635447,0.07946284789645687,-0.6865708833066126,-0.012258352728446498,-0.02201658352366912,-0.8904218064884045,-0.068813181384516,-0.03614098437686599,-0.6909776594718975,-0.027888219522142172,0.001133549907228846,-0.5325841440270876,0.029981414353604564
yes,0.0,0.0,0.0,-0.2793479249035542,-0.11972997777197583,-0.012398815024217302,-0.4809283128227098,-0.34811887455360985,-0.02056391499596472,-0.5452538830288838,-0.6493426892506255,-0.05667556561605874,-0.4531114128320521,-0.8874114782168918,-0.08479926821767338,-0.35575918166742687,-0.6382880017397125,0.14527124477268438,-0.4225727922953902,-0.845577571242425,0.04035466715180068,-0.40225606930236063,-0.6538608622945025,-0.03766739163177773,-0.3522565134502563,-0.4956411954391366,-0.06777523143486715,-0.23260157058055128,-0.6744764580735898,0.11049746432840521,-0.30417492765853343,-0.9091823191471742,-0.005483387243016153,-0.27163765017956776,-0.6232428216989436,-0.05453218632409921,-0.2113084193787512,-0.43590639698098477,-0.04429596698073553,-0.092522712000287,-0.6965873922622166,0.05242686326237857,-0.1755910263144543,-0.9275052575941513,-0.0647374385440379,-0.15509558382692523,-0.6247524849534619,-0.04385155267340223,-0.0948057219878196,-0.4229304261802393,0.01973397210551153,0.07043126739666572,-0.6887058040860327,-0.008820121437975491,-0.034927869975728124,-0.8977462204577054,-0.06629468683844597,-0.04960021425534366,-0.6956893121851677,-0.025157774625111064,-0.009118981928176768,-0.5336437423453166,0.033757832419172774
